date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:57	3988/3988	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00dc-f94-5c8bd5101cd40%22	https://intamarque.com/wp-content/uploads/2021/07/dove-1.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/dove-1.svg	(from https://intamarque.com/about-us/)
16:29:57	3633/3633	---M--	200	added ('OK')	image/svg+xml	etag:%22ec019b-e31-5c8bd55d5c380%22	https://intamarque.com/wp-content/uploads/2021/07/oralb.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/oralb.svg	(from https://intamarque.com/about-us/)
16:29:57	13428/13428	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00c1-3474-5c8bd503b7000%22	https://intamarque.com/wp-content/uploads/2021/07/cadbury.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/cadbury.svg	(from https://intamarque.com/about-us/)
16:29:58	5432/5432	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0189-1538-5c8bd551ea880%22	https://intamarque.com/wp-content/uploads/2021/07/mcvities.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/mcvities.svg	(from https://intamarque.com/about-us/)
16:29:58	598/598	---M--	200	added ('OK')	image/svg+xml	etag:%22ec019a-256-5c8bd55d5c380%22	https://intamarque.com/wp-content/uploads/2021/07/Nivea.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Nivea.svg	(from https://intamarque.com/about-us/)
16:29:58	4929/4929	---M--	200	added ('OK')	image/svg+xml	etag:%22ec014b-1341-5c8bd5345a2c0%22	https://intamarque.com/wp-content/uploads/2021/07/huggies.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/huggies.svg	(from https://intamarque.com/about-us/)
16:29:58	1942/1942	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0187-796-5c8bd550f6640%22	https://intamarque.com/wp-content/uploads/2021/07/listerine-logo.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/listerine-logo.svg	(from https://intamarque.com/about-us/)
16:29:59	27474/27474	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0124-6b52-5c8bd5260c100%22	https://intamarque.com/wp-content/uploads/2021/07/haribo.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/haribo.svg	(from https://intamarque.com/about-us/)
16:29:59	1620/1620	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00ea-654-5c8bd513ed640%22	https://intamarque.com/wp-content/uploads/2021/07/gillette.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/gillette.svg	(from https://intamarque.com/about-us/)
16:29:59	5691/5691	---M--	200	added ('OK')	image/svg+xml	etag:%22ec01a6-163b-5c8bd56315100%22	https://intamarque.com/wp-content/uploads/2021/07/pampers.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/pampers.svg	(from https://intamarque.com/about-us/)
16:29:59	4763/4763	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00cd-129b-5c8bd5096fd80%22	https://intamarque.com/wp-content/uploads/2021/07/colgate.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/colgate.svg	(from https://intamarque.com/about-us/)
16:29:59	10199/10199	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0125-27d7-5c8bd52700340%22	https://intamarque.com/wp-content/uploads/2021/07/heinz.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/heinz.svg	(from https://intamarque.com/about-us/)
16:30:00	123070/123070	---M--	200	added ('OK')	image/png	etag:%22ec00f2-1e0be-5c8bd516c9d00%22	https://intamarque.com/wp-content/uploads/2021/07/Global-winner.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Global-winner.png	(from https://intamarque.com/about-us/)
16:30:00	7303/7303	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:00%20GMT	https://intamarque.com/wp-json/wp/v2/pages/13	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/wp/v2/pages/13.json	(from https://intamarque.com/meet-the-team/)
16:30:01	2466/2466	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:01%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fmeet-the-team%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed2467.json	(from https://intamarque.com/meet-the-team/)
16:30:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:01%20GMT	https://intamarque.com/?p=13	C:/My%20Web%20Sites/metropharma/intamarque.com/index2dc4.html	(from https://intamarque.com/meet-the-team/)
16:30:02	2568/2568	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:00:02%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fmeet-the-team%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed0b0b	(from https://intamarque.com/meet-the-team/)
16:30:02	59775/59775	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0d4b-e97f-5c933a5937f41%22	https://intamarque.com/wp-content/themes/intamarque2021/assets/img/order-device3.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/themes/intamarque2021/assets/img/order-device3.svg	(from https://intamarque.com/meet-the-team/)
16:30:02	941/941	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0d43-3ad-5c933a5636a96%22	https://intamarque.com/wp-content/themes/intamarque2021/assets/img/news-arrow.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/themes/intamarque2021/assets/img/news-arrow.svg	(from https://intamarque.com/meet-the-team/)
16:30:03	593/593	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0d48-251-5c933a580aed1%22	https://intamarque.com/wp-content/themes/intamarque2021/assets/img/openmodel.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/themes/intamarque2021/assets/img/openmodel.svg	(from https://intamarque.com/meet-the-team/)
16:30:03	98647/98647	---M--	200	added ('OK')	image/png	etag:%22ec0104-18157-5c8bd51b8e840%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12888.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12888.png	(from https://intamarque.com/meet-the-team/)
16:30:03	901700/901700	---M--	200	added ('OK')	image/jpeg	etag:%22ec02f9-dc244-5c8bd609f9ac0%22	https://intamarque.com/wp-content/uploads/2021/08/meet-the-team-2.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/meet-the-team-2.jpg	(from https://intamarque.com/meet-the-team/)
16:30:03	17119/17119	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0d42-42df-5c933a55f76dd%22	https://intamarque.com/wp-content/themes/intamarque2021/assets/img/modeldevice.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/themes/intamarque2021/assets/img/modeldevice.svg	(from https://intamarque.com/meet-the-team/)
16:30:04	649/649	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0d09-289-5c933a50ba99c%22	https://intamarque.com/wp-content/themes/intamarque2021/assets/img/emailsvg.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/themes/intamarque2021/assets/img/emailsvg.svg	(from https://intamarque.com/meet-the-team/)
16:30:04	93984/93984	---M--	200	added ('OK')	image/png	etag:%22ec0108-16f20-5c8bd51c82a80%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12889.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12889.png	(from https://intamarque.com/meet-the-team/)
16:30:05	94183/94183	---M--	200	added ('OK')	image/png	etag:%22ec0100-16fe7-5c8bd519a63c0%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12887.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12887.png	(from https://intamarque.com/meet-the-team/)
16:30:05	98011/98011	---M--	200	added ('OK')	image/png	etag:%22ec011b-17edb-5c8bd5232fa40%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12904.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12904.png	(from https://intamarque.com/meet-the-team/)
16:30:05	72811/72811	---M--	200	added ('OK')	image/png	etag:%22ec00f6-11c6b-5c8bd517bdf40%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12886-1.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12886-1.png	(from https://intamarque.com/meet-the-team/)
16:30:05	514229/514229	---M--	200	added ('OK')	image/png	etag:%22ec0db6-7d8b5-5cb7999b97f64%22	https://intamarque.com/wp-content/uploads/2021/09/Amy-Photo.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/09/Amy-Photo.png	(from https://intamarque.com/meet-the-team/)
16:30:05	120816/120816	---M--	200	added ('OK')	image/png	etag:%22ec0dd1-1d7f0-5d319643e3566%22	https://intamarque.com/wp-content/uploads/2021/12/Jess-M.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/12/Jess-M.png	(from https://intamarque.com/meet-the-team/)
16:30:05	99767/99767	---M--	200	added ('OK')	image/png	etag:%22ec0112-185b7-5c8bd52053380%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12895.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12895.png	(from https://intamarque.com/meet-the-team/)
16:30:05	99071/99071	---M--	200	added ('OK')	image/png	etag:%22ec00f4-182ff-5c8bd517bdf40%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12885.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12885.png	(from https://intamarque.com/meet-the-team/)
16:30:06	89048/89048	---M--	200	added ('OK')	image/png	etag:%22ec0110-15bd8-5c8bd51f5f140%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12894.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12894.png	(from https://intamarque.com/meet-the-team/)
16:30:06	124360/124360	---M--	200	added ('OK')	image/png	etag:%22ec0dd5-1e5c8-5d3196c51c1ae%22	https://intamarque.com/wp-content/uploads/2021/12/Aimee.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/12/Aimee.png	(from https://intamarque.com/meet-the-team/)
16:30:06	94859/94859	---M--	200	added ('OK')	image/png	etag:%22ec010a-1728b-5c8bd51d76cc0%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12890.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12890.png	(from https://intamarque.com/meet-the-team/)
16:30:06	91430/91430	---M--	200	added ('OK')	image/png	etag:%22ec010e-16526-5c8bd51f5f140%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12893.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12893.png	(from https://intamarque.com/meet-the-team/)
16:30:07	139031/139031	---M--	200	added ('OK')	image/png	etag:%22ec0dea-21f17-5d3196d03b0bd%22	https://intamarque.com/wp-content/uploads/2021/12/Sophie.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/12/Sophie.png	(from https://intamarque.com/meet-the-team/)
16:30:07	102250/102250	---M--	200	added ('OK')	image/png	etag:%22ec0dee-18f6a-5d3196da407dd%22	https://intamarque.com/wp-content/uploads/2021/12/Ewan.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/12/Ewan.png	(from https://intamarque.com/meet-the-team/)
16:30:07	93495/93495	---M--	200	added ('OK')	image/png	etag:%22ec0114-16d37-5c8bd521475c0%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12901.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12901.png	(from https://intamarque.com/meet-the-team/)
16:30:07	99632/99632	---M--	200	added ('OK')	image/png	etag:%22ec0121-18530-5c8bd52517ec0%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12907.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12907.png	(from https://intamarque.com/meet-the-team/)
16:30:09	102225/102225	---M--	200	added ('OK')	image/png	etag:%22ec011f-18f51-5c8bd52517ec0%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12906.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12906.png	(from https://intamarque.com/meet-the-team/)
16:30:09	90614/90614	---M--	200	added ('OK')	image/png	etag:%22ec011d-161f6-5c8bd52423c80%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12905.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12905.png	(from https://intamarque.com/meet-the-team/)
16:30:10	100153/100153	---M--	200	added ('OK')	image/png	etag:%22ec0123-18739-5c8bd5260c100%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12908.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12908.png	(from https://intamarque.com/meet-the-team/)
16:30:10	76682/76682	---M--	200	added ('OK')	image/png	etag:%22ec0118-12b8a-5c8bd5232fa40%22	https://intamarque.com/wp-content/uploads/2021/07/Group-12903.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Group-12903.png	(from https://intamarque.com/meet-the-team/)
16:30:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:11%20GMT	https://intamarque.com/intamarque2021/get-in-touch/	C:/My%20Web%20Sites/metropharma/intamarque.com/intamarque2021/get-in-touch/index.html	(from https://intamarque.com/meet-the-team/)
16:30:11	308318/308318	---M--	200	added ('OK')	image/jpeg	etag:%22ec02a6-4b45e-5c8bd5dd27100%22	https://intamarque.com/wp-content/uploads/2021/08/intamarque-1.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/intamarque-1.jpg	(from https://intamarque.com/meet-the-team/)
16:30:11	235972/235972	---M--	200	added ('OK')	image/jpeg	etag:%22ec01ea-399c4-5c8bd58dff640%22	https://intamarque.com/wp-content/uploads/2021/07/team-gallery-01.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/team-gallery-01.jpg	(from https://intamarque.com/meet-the-team/)
16:30:12	6391/6391	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:11%20GMT	https://intamarque.com/wp-json/wp/v2/pages/15	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/wp/v2/pages/15.json	(from https://intamarque.com/careers/)
16:30:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:11%20GMT	https://intamarque.com/intamarque2021//careers/	C:/My%20Web%20Sites/metropharma/intamarque.com/intamarque2021/careers/index.html	(from https://intamarque.com/meet-the-team/)
16:30:12	318194/318194	---M--	200	added ('OK')	image/jpeg	etag:%22ec029e-4daf2-5c8bd5d956800%22	https://intamarque.com/wp-content/uploads/2021/08/IM-3.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/IM-3.jpg	(from https://intamarque.com/meet-the-team/)
16:30:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:12%20GMT	https://intamarque.com/?p=15	C:/My%20Web%20Sites/metropharma/intamarque.com/indexa1ca.html	(from https://intamarque.com/careers/)
16:30:12	2432/2432	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:12%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fcareers%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embedfab9.json	(from https://intamarque.com/careers/)
16:30:13	2534/2534	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:00:13%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fcareers%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embedbdf2	(from https://intamarque.com/careers/)
16:30:13	100096/100096	---M--	200	added ('OK')	image/jpeg	etag:%22ec00c6-18700-5c8bd504ab240%22	https://intamarque.com/wp-content/uploads/2021/07/careers-banner.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/careers-banner.jpg	(from https://intamarque.com/careers/)
16:30:13	97451/97451	---M--	200	added ('OK')	image/jpeg	etag:%22ec00b1-17cab-5c8bd4fdfe280%22	https://intamarque.com/wp-content/uploads/2021/07/buyer.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/buyer.jpg	(from https://intamarque.com/careers/)
16:30:14	13076/13076	---M--	200	added ('OK')	image/jpeg	etag:%22ec0182-3314-5c8bd54f0e1c0%22	https://intamarque.com/wp-content/uploads/2021/07/job-image-02.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/job-image-02.jpg	(from https://intamarque.com/careers/)
16:30:14	20422/20422	---M--	200	added ('OK')	image/jpeg	etag:%22ec017f-4fc6-5c8bd54e19f80%22	https://intamarque.com/wp-content/uploads/2021/07/job-image-01.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/job-image-01.jpg	(from https://intamarque.com/careers/)
16:30:14	37161/37161	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2011:00:14%20GMT	https://intamarque.com/applications/buyer/	C:/My%20Web%20Sites/metropharma/intamarque.com/applications/buyer/index.html	(from https://intamarque.com/careers/)
16:30:15	34523/34523	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2011:00:14%20GMT	https://intamarque.com/applications/sales-support-admin/	C:/My%20Web%20Sites/metropharma/intamarque.com/applications/sales-support-admin/index.html	(from https://intamarque.com/careers/)
16:30:15	231440/231440	---M--	200	added ('OK')	image/jpeg	etag:%22ec00cc-38810-5c8bd5096fd80%22	https://intamarque.com/wp-content/uploads/2021/07/careers-gallery-01.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/careers-gallery-01.jpg	(from https://intamarque.com/careers/)
16:30:15	5094982/5094982	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00c7-4dbe46-5c8bd50787900%22	https://intamarque.com/wp-content/uploads/2021/07/careers-content-imageV2.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/careers-content-imageV2.svg	(from https://intamarque.com/careers/)
16:30:16	296035/296035	---M--	200	added ('OK')	image/jpeg	etag:%22ec02e3-48463-5c8bd60164680%22	https://intamarque.com/wp-content/uploads/2021/08/latest-news-2.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/latest-news-2.jpg	(from https://intamarque.com/?page_id=17)
16:30:16	34329/34329	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Jan%202022%2011:00:15%20GMT	https://intamarque.com/applications/warehouse-manager/	C:/My%20Web%20Sites/metropharma/intamarque.com/applications/warehouse-manager/index.html	(from https://intamarque.com/careers/)
16:30:16	973/973	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0d45-3cd-5c933a5702083%22	https://intamarque.com/wp-content/themes/intamarque2021/assets/img/news-device-two.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/themes/intamarque2021/assets/img/news-device-two.svg	(from https://intamarque.com/?page_id=17)
16:30:17	7806/7806	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:17%20GMT	https://intamarque.com/wp-json/wp/v2/pages/669	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/wp/v2/pages/669.json	(from https://intamarque.com/buying-from-intamarque/)
16:30:17	2511/2511	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:17%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fbuying-from-intamarque%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed0b44.json	(from https://intamarque.com/buying-from-intamarque/)
16:30:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:17%20GMT	https://intamarque.com/?p=669	C:/My%20Web%20Sites/metropharma/intamarque.com/indexd52c.html	(from https://intamarque.com/buying-from-intamarque/)
16:30:17	2617/2617	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:00:17%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fbuying-from-intamarque%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed1b1e	(from https://intamarque.com/buying-from-intamarque/)
16:30:18	3166/3166	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00bb-c5e-5c8bd501ceb80%22	https://intamarque.com/wp-content/uploads/2021/07/buying-icon-01.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/buying-icon-01.svg	(from https://intamarque.com/buying-from-intamarque/)
16:30:18	1050/1050	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0d5a-41a-5c933a5e60079%22	https://intamarque.com/wp-content/themes/intamarque2021/assets/img/tabarrow.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/themes/intamarque2021/assets/img/tabarrow.svg	(from https://intamarque.com/buying-from-intamarque/)
16:30:18	3899/3899	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00bc-f3b-5c8bd501ceb80%22	https://intamarque.com/wp-content/uploads/2021/07/buying-icon-02.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/buying-icon-02.svg	(from https://intamarque.com/buying-from-intamarque/)
16:30:18	3860/3860	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00bd-f14-5c8bd501ceb80%22	https://intamarque.com/wp-content/uploads/2021/07/buying-icon-03.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/buying-icon-03.svg	(from https://intamarque.com/buying-from-intamarque/)
16:30:19	4732/4732	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00be-127c-5c8bd501ceb80%22	https://intamarque.com/wp-content/uploads/2021/07/buying-icon-04.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/buying-icon-04.svg	(from https://intamarque.com/buying-from-intamarque/)
16:30:19	5749/5749	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00bf-1675-5c8bd502c2dc0%22	https://intamarque.com/wp-content/uploads/2021/07/buying-icon-05.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/buying-icon-05.svg	(from https://intamarque.com/buying-from-intamarque/)
16:30:19	744985/744985	---M--	200	added ('OK')	image/jpeg	etag:%22ec00c0-b5e19-5c8bd503b7000%22	https://intamarque.com/wp-content/uploads/2021/07/buying.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/buying.jpg	(from https://intamarque.com/buying-from-intamarque/)
16:30:20	516411/516411	---M--	200	added ('OK')	image/png	etag:%22ec031b-7e13b-5c8bd6165f800%22	https://intamarque.com/wp-content/uploads/2021/08/repacking.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/repacking.png	(from https://intamarque.com/buying-from-intamarque/)
16:30:20	480872/480872	---M--	200	added ('OK')	image/png	etag:%22ec031e-75668-5c8bd61753a40%22	https://intamarque.com/wp-content/uploads/2021/08/sales.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/sales.png	(from https://intamarque.com/buying-from-intamarque/)
16:30:24	6419/6419	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:23%20GMT	https://intamarque.com/wp-json/wp/v2/pages/223	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/wp/v2/pages/223.json	(from https://intamarque.com/brands/)
16:30:24	525102/525102	---M--	200	added ('OK')	image/png	etag:%22ec030f-8032e-5c8bd6119acc0%22	https://intamarque.com/wp-content/uploads/2021/08/online.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/online.png	(from https://intamarque.com/buying-from-intamarque/)
16:30:25	540583/540583	---M--	200	added ('OK')	image/png	etag:%22ec026b-83fa7-5c8bd5c273200%22	https://intamarque.com/wp-content/uploads/2021/08/customer-services.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/customer-services.png	(from https://intamarque.com/buying-from-intamarque/)
16:30:26	2432/2432	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:24%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fbrands%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed873c.json	(from https://intamarque.com/brands/)
16:30:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:25%20GMT	https://intamarque.com/?p=223	C:/My%20Web%20Sites/metropharma/intamarque.com/indexd027.html	(from https://intamarque.com/brands/)
16:30:26	2542/2542	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:00:26%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fbrands%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed4a05	(from https://intamarque.com/brands/)
16:30:27	2033/2033	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0188-7f1-5c8bd551ea880%22	https://intamarque.com/wp-content/uploads/2021/07/listerine.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/listerine.svg	(from https://intamarque.com/brands/)
16:30:27	13572/13572	---M--	200	added ('OK')	image/svg+xml	etag:%22ec025b-3504-5c8bd5bbc6240%22	https://intamarque.com/wp-content/uploads/2021/08/cadbury-logo.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/cadbury-logo.svg	(from https://intamarque.com/brands/)
16:30:27	38370/38370	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0232-95e2-5c8bd5a9a7780%22	https://intamarque.com/wp-content/uploads/2021/08/Aquafresh_Logo.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/Aquafresh_Logo.svg	(from https://intamarque.com/brands/)
16:30:28	296481/296481	---M--	200	added ('OK')	image/png	etag:%22ec00a9-48621-5c8bd4fc15e00%22	https://intamarque.com/wp-content/uploads/2021/07/brands-banner.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/brands-banner.png	(from https://intamarque.com/brands/)
